Date,Product ID,Sales Quantity,Category,Price,Weight,Is Perishable,Reorder Lead Time,On Promotion,Discount Percent,Holiday
2022-09-08,101,107,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-09,101,98,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-10,101,107,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-11,101,82,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-12,101,105,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-13,101,117,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-14,101,112,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-15,101,111,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-16,101,122,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-17,101,91,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-18,101,74,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-19,101,106,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-20,101,110,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-21,101,84,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-22,101,94,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-23,101,132,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-24,101,103,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-25,101,87,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-26,101,131,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-27,101,127,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-28,101,164,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-29,101,138,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-09-30,101,122,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-01,101,122,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-02,101,113,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-03,101,170,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-04,101,157,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-05,101,148,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-06,101,141,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-07,101,136,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-08,101,139,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-09,101,129,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-10,101,150,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-11,101,169,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-12,101,151,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-13,101,139,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-14,101,170,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-15,101,124,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-16,101,104,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-17,101,147,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-18,101,138,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-19,101,132,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-20,101,162,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-21,101,175,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-22,101,99,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-23,101,124,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-24,101,141,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-25,101,153,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-26,101,152,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-27,101,148,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-28,101,160,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-29,101,116,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-30,101,130,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-10-31,101,159,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-01,101,164,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-02,101,155,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-03,101,159,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-04,101,177,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-05,101,141,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-06,101,104,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-07,101,151,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-08,101,160,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-09,101,128,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-10,101,157,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-11,101,141,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-12,101,125,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-13,101,107,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-14,101,126,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-15,101,128,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-16,101,150,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-17,101,153,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-18,101,138,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-19,101,125,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-20,101,95,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-21,101,149,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-22,101,144,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Thanksgiving
2022-11-23,101,161,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Thanksgiving
2022-11-24,101,169,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Thanksgiving
2022-11-25,101,165,Home,24.041677639819287,7.226689489062432,1,26,0,0,Thanksgiving
2022-11-26,101,105,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Thanksgiving
2022-11-27,101,130,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Thanksgiving
2022-11-28,101,160,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Thanksgiving
2022-11-29,101,170,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-11-30,101,144,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-01,101,174,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-02,101,186,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-03,101,102,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-04,101,124,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-05,101,174,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-06,101,147,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-07,101,155,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-08,101,142,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-12-09,101,151,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
